date,close_value,nifty50_return
2022-04-22,18785.85,-0.009406651677051237
2022-04-25,18938.86,0.008144960169489401
2022-04-26,18877.06,-0.0032631319942171277
2022-04-27,18835.56,-0.0021984355614698137
2022-04-28,19062.91,0.012070254348689247
2022-04-29,19003.96,-0.0030923925046071332
2022-05-02,19074.95,0.0037355372248732976
2022-05-03,19194.71,0.006278391293292884
2022-05-04,19409.57,0.011193709100059346
2022-05-05,19471.08,0.0031690552650058823
2022-05-06,19429.86,-0.002116985806642546
2022-05-09,19356.19,-0.003791586763877919
2022-05-10,19415.4,0.003058969766260855
2022-05-11,19304.29,-0.005722776764836235
2022-05-12,19399.12,0.004912379579875781
2022-05-13,19440.34,0.0021248386524750362
2022-05-16,19264.63,-0.009038422167513493
2022-05-17,19080.87,-0.009538724595281711
2022-05-18,19102.89,0.001154035429202116
2022-05-19,19067.09,-0.001874061987479303
2022-05-20,19204.03,0.00718200837149241
2022-05-23,19069.38,-0.007011549138383866
2022-05-24,19193.13,0.00648946111514892
2022-05-25,19322.17,0.006723238992285108
2022-05-26,19145.13,-0.009162531951638853
2022-05-27,19119.34,-0.001347078865487017
2022-05-30,19343.66,0.011732622569607498
2022-05-31,19416.48,0.003764540940028871
2022-06-01,19410.05,-0.00033116198198646085
2022-06-02,19556.26,0.007532695691149671
2022-06-03,19487.0,-0.0035415769681932385
2022-06-06,19444.01,-0.002206086108687888
2022-06-07,19480.14,0.0018581558022239264
2022-06-08,19717.53,0.01218625738829382
2022-06-09,19578.72,-0.007039928429169229
2022-06-10,19663.7,0.004340426749041892
2022-06-13,19608.79,-0.002792455133062477
2022-06-14,19818.79,0.010709482839073692
2022-06-15,19952.95,0.006769333546599032
2022-06-16,19949.96,-0.000149852528072425
2022-06-17,20057.29,0.0053799606615754225
2022-06-20,19972.35,-0.004234869217127679
2022-06-21,19878.43,-0.004702501207919818
2022-06-22,20303.14,0.021365369397885026
2022-06-23,20250.89,-0.002573493558139295
2022-06-24,20290.1,0.0019362111986189756
2022-06-27,20234.6,-0.002735324123587346
2022-06-28,20032.29,-0.0099982208692041
2022-06-29,19875.01,-0.00785132403734179
2022-06-30,19939.67,0.003253331696436934
2022-07-01,19719.91,-0.011021245587314099
2022-07-04,19614.71,-0.005334709945430838
2022-07-05,19729.15,0.005834396735919123
2022-07-06,19775.18,0.0023330959519289873
2022-07-07,19717.89,-0.0028970659179841096
2022-07-08,19655.8,-0.003148917049440869
2022-07-11,19500.02,-0.007925396066300938
2022-07-12,19868.74,0.01890869855518096
2022-07-13,19718.85,-0.007544011346466983
2022-07-14,19892.19,0.008790573486790576
2022-07-15,19544.68,-0.017469670257523107
2022-07-18,19694.66,0.0076736994414847715
2022-07-19,19862.37,0.008515506233669479
2022-07-20,19720.69,-0.007133086333604766
2022-07-21,19630.58,-0.004569312737028874
2022-07-22,19812.46,0.009265136333210577
2022-07-25,19637.43,-0.008834339602452168
2022-07-26,19717.19,0.004061631282708422
2022-07-27,19617.51,-0.005055487115557589
2022-07-28,19772.14,0.007882243974898007
2022-07-29,20085.58,0.015852608771736554
2022-08-01,19930.27,-0.007732413004752692
2022-08-02,20036.16,0.005313023857679733
2022-08-03,20206.94,0.008523589350454275
2022-08-04,19889.07,-0.015730734094325904
2022-08-05,20062.89,0.008739473489710603
2022-08-08,20130.13,0.0033514613298484264
2022-08-09,20245.74,0.00574313230962753
2022-08-10,19954.81,-0.014369936589129328
2022-08-11,20086.31,0.006589889856129849
2022-08-12,20065.79,-0.0010215913226471196
2022-08-15,19888.96,-0.008812511244262078
2022-08-16,20013.04,0.0062386369121363305
2022-08-17,20156.02,0.0071443418890881905
2022-08-18,20152.94,-0.0001528079452194353
2022-08-19,20222.54,0.0034535903942551904
2022-08-22,20205.4,-0.0008475690986393669
2022-08-23,19988.63,-0.010728320152038617
2022-08-24,19974.53,-0.000705401020480223
2022-08-25,20181.37,0.010355187331066107
2022-08-26,20392.73,0.010473025369437394
2022-08-29,20264.99,-0.00626399702246816
2022-08-30,20314.45,0.0024406624429620383
2022-08-31,20336.89,0.0011046324168264565
2022-09-01,20429.1,0.004534124932573214
2022-09-02,20447.55,0.000903123485616053
2022-09-05,20578.64,0.006411037019105059
2022-09-06,20518.78,-0.0029088414005978835
2022-09-07,20714.88,0.009557098423980559
2022-09-08,20634.8,-0.003865820125436459
2022-09-09,20677.2,0.0020547812433364676
2022-09-12,20800.12,0.005944712049987366
2022-09-13,20847.1,0.002258640815533841
2022-09-14,20460.79,-0.01853063495642071
2022-09-15,20520.74,0.002929994394155866
2022-09-16,20646.74,0.006140129449522691
2022-09-19,20707.04,0.002920557918586697
2022-09-20,20877.22,0.00821846096786416
2022-09-21,21088.58,0.010123953284967957
2022-09-22,20978.92,-0.0051999707898778835
2022-09-23,20696.37,-0.013468281493994927
2022-09-26,20503.81,-0.009304047038200314
2022-09-27,20525.56,0.0010607784601983639
2022-09-28,20638.67,0.0055106900859220875
2022-09-29,20627.39,-0.0005465468462840795
2022-09-30,20404.81,-0.010790507184864295
2022-10-03,20464.22,0.0029115683998037767
2022-10-04,20475.87,0.0005692862957884515
2022-10-05,20512.63,0.00179528391223438
2022-10-06,20828.8,0.015413430652237103
2022-10-07,20978.85,0.0072039675833461825
2022-10-10,20965.83,-0.0006206250580941264
2022-10-11,20749.25,-0.010330141950020688
2022-10-12,20989.02,0.011555598395122768
2022-10-13,20697.42,-0.013892978328669092
2022-10-14,20659.58,-0.0018282471921619026
2022-10-17,20467.28,-0.009308030463349382
2022-10-18,20408.72,-0.0028611520436520044
2022-10-19,20403.29,-0.00026606274180840384
2022-10-20,20194.29,-0.010243446032478065
2022-10-21,19802.72,-0.01939013453803029
2022-10-24,19656.01,-0.007408578215517991
2022-10-25,19448.56,-0.010554023934664092
2022-10-26,19305.94,-0.007333190734943984
2022-10-27,19270.45,-0.001838294328066814
2022-10-28,19521.37,0.013020972525291219
2022-10-31,19435.11,-0.00441874724980873
2022-11-01,19360.14,-0.0038574517972885802
2022-11-02,19352.78,-0.0003801625401469444
2022-11-03,19467.23,0.0059138790396005
2022-11-04,19566.26,0.005087010324529961
2022-11-07,19270.38,-0.015121949723656769
2022-11-08,19115.3,-0.008047583908568523
2022-11-09,19298.68,0.00959336238510522
2022-11-10,19225.62,-0.003785751149819605
2022-11-11,19387.08,0.008398168693649621
2022-11-14,19510.58,0.0063702218178292025
2022-11-15,19164.58,-0.01773396792919535
2022-11-16,18915.37,-0.013003676574180223
2022-11-17,18872.81,-0.002250022071997426
2022-11-18,18943.83,0.0037630856242394373
2022-11-21,18911.39,-0.0017124309075832178
2022-11-22,18890.22,-0.001119431199927523
2022-11-23,18904.59,0.0007607110981238119
2022-11-24,18897.98,-0.0003496505346056722
2022-11-25,18901.92,0.0002084878912984589
2022-11-28,18547.32,-0.018759998984230086
2022-11-29,18508.87,-0.0020730757866904703
2022-11-30,18469.12,-0.0021476189524265443
2022-12-01,18317.08,-0.008232119342989619
2022-12-02,18211.2,-0.005780397312235452
2022-12-05,17972.63,-0.013100180108943982
2022-12-06,18038.11,0.00364331764466308
2022-12-07,17877.15,-0.008923329550601378
2022-12-08,17867.98,-0.0005129452960903613
2022-12-09,17804.79,-0.0035364937726591883
2022-12-12,17786.27,-0.0010401695274137035
2022-12-13,17927.89,0.00796232149854914
2022-12-14,17829.02,-0.0055148709636214654
2022-12-15,17822.91,-0.00034269971092071305
2022-12-16,17924.82,0.0057179214842020265
2022-12-19,17955.99,0.0017389295959457929
2022-12-20,17848.08,-0.006009693701099161
2022-12-21,17631.29,-0.01214640454323379
2022-12-22,17519.19,-0.006358014643284893
2022-12-23,17553.59,0.0019635611007131626
2022-12-26,17555.35,0.00010026439036114887
2022-12-27,17655.66,0.005713927663077101
2022-12-28,17616.17,-0.0022366765105354958
2022-12-29,17513.12,-0.005849739188484193
2022-12-30,17309.66,-0.01161757585170431
2023-01-02,17146.9,-0.009402842112438803
2023-01-03,17008.52,-0.008070263429541313
2023-01-04,17200.21,0.011270233976853783
2023-01-05,17042.63,-0.009161516051257368
2023-01-06,16888.11,-0.009066675741948305
2023-01-09,16797.95,-0.0053386672635362675
2023-01-10,16948.6,0.008968356257757604
2023-01-11,17022.31,0.004349031778436041
2023-01-12,16994.79,-0.0016167018459891658
2023-01-13,16784.06,-0.012399682490928043
2023-01-16,16773.95,-0.0006023572365685403
2023-01-17,16878.51,0.006233475120648313
2023-01-18,17057.81,0.010622975606259244
2023-01-19,16741.43,-0.01854751577136815
2023-01-20,16620.92,-0.007198309821801474
2023-01-23,16619.0,-0.00011551707125712074
2023-01-24,16774.51,0.009357362055478546
2023-01-25,16579.25,-0.011640280401633119
2023-01-26,16415.2,-0.009894898743911806
2023-01-27,16336.99,-0.004764486573419768
2023-01-30,16134.8,-0.012376208836511582
2023-01-31,15861.67,-0.016928006544859486
2023-02-01,16123.73,0.01652158946693505
2023-02-02,16074.67,-0.003042720263859544
2023-02-03,15973.29,-0.006306816874001142
2023-02-06,15803.43,-0.010634002137318022
2023-02-07,15783.04,-0.0012902262356968563
2023-02-08,15696.6,-0.005476764932484501
2023-02-09,15782.39,0.005465514824866569
2023-02-10,15628.56,-0.009746939468610272
2023-02-13,15610.58,-0.001150457879676714
2023-02-14,15587.12,-0.0015028269289161234
2023-02-15,15639.92,0.003387412171074633
2023-02-16,15600.82,-0.0025000127877892186
2023-02-17,15658.67,0.003708138418365259
2023-02-20,15680.83,0.0014151904344366084
2023-02-21,15775.37,0.006029017596645092
2023-02-22,15835.71,0.0038249499060876158
2023-02-23,15795.71,-0.002525936633090642
2023-02-24,15995.36,0.012639507815729756
2023-02-27,15912.35,-0.005189629992697897
2023-02-28,16097.23,0.011618648408311838
2023-03-01,16224.73,0.007920617398148533
2023-03-02,16299.24,0.004592372261356559
2023-03-03,16283.17,-0.000985935540552818
2023-03-06,16186.05,-0.005964440584972142
2023-03-07,16208.57,0.0013913215392267198
2023-03-08,16229.83,0.001311651799017488
2023-03-09,16212.94,-0.0010406763348722592
2023-03-10,16281.66,0.004238589669733006
2023-03-13,16399.37,0.0072296068091337595
2023-03-14,16284.55,-0.007001488471813255
2023-03-15,16193.4,-0.0055973299845558655
2023-03-16,16022.88,-0.01053021601393167
2023-03-17,16068.83,0.0028677740830611587
2023-03-20,16273.47,0.01273521469826977
2023-03-21,16096.0,-0.01090547990072177
2023-03-22,15993.54,-0.006365556660039684
2023-03-23,15812.68,-0.011308315732477037
2023-03-24,15741.89,-0.004476786983610648
2023-03-27,15475.61,-0.016915376743199095
2023-03-28,15621.75,0.009443246502076397
2023-03-29,15715.54,0.0060038087922289485
2023-03-30,15746.73,0.001984659769883823
2023-03-31,15870.66,0.007870205433128108
2023-04-03,15988.63,0.0074332132375085624
2023-04-04,15987.69,-5.8791778907774095e-05
2023-04-05,15819.59,-0.010514339469929745
2023-04-06,15729.21,-0.005713169557491793
2023-04-07,15725.39,-0.00024286025808029077
2023-04-10,15633.06,-0.005871396512264537
2023-04-11,15863.48,0.014739276891408304
2023-04-12,15891.47,0.0017644299989660883
2023-04-13,15912.48,0.0013220929215485011
2023-04-14,16044.02,0.008266467577649816
2023-04-17,16088.1,0.002747441102666226
2023-04-18,16060.87,-0.0016925553670104065
2023-04-19,16268.97,0.012956956877180348
2023-04-20,16334.72,0.004041435936018134
2023-04-21,16276.53,-0.0035623506249264913
2023-04-24,16308.08,0.0019383738425817754
2023-04-25,16245.2,-0.003855757391427961
2023-04-26,16144.11,-0.006222761184842329
2023-04-27,16256.61,0.006968485720179052
2023-04-28,16197.72,-0.0036225264676953417
2023-05-01,16103.92,-0.005790938477761021
2023-05-02,16135.48,0.001959771285500622
2023-05-03,16282.42,0.009106639529781635
2023-05-04,16012.4,-0.01658352996667578
2023-05-05,15925.28,-0.005440783392870463
2023-05-08,15643.97,-0.017664367596676556
2023-05-09,15223.57,-0.02687297405965361
2023-05-10,15236.78,0.0008677333897371131
2023-05-11,15080.39,-0.01026397965974446
2023-05-12,15182.46,0.006768392594621142
2023-05-15,15041.07,-0.009312720073031633
2023-05-16,15120.8,0.005300819689024738
2023-05-17,15163.88,0.0028490556055236205
2023-05-18,15055.37,-0.007155820278187286
2023-05-19,15000.54,-0.0036418899037353736
2023-05-22,15029.03,0.0018992649597948663
2023-05-23,15101.64,0.0048313164588797974
2023-05-24,15278.47,0.011709324285309464
2023-05-25,15312.62,0.0022351714536861245
2023-05-26,15314.19,0.00010252980874603246
2023-05-29,15324.41,0.0006673549172369064
2023-05-30,15299.69,-0.001613112674484607
2023-05-31,15248.41,-0.003351701897227999
2023-06-01,15139.5,-0.00714238402561318
2023-06-02,15194.66,0.003643449255259501
2023-06-05,15097.48,-0.00639566795176727
2023-06-06,15125.97,0.0018870698951083398
2023-06-07,15128.86,0.0001910621269247681
2023-06-08,15215.84,0.005749276548266069
2023-06-09,15252.62,0.002417217846665043
2023-06-12,15163.26,-0.005858665593189927
2023-06-13,15033.28,-0.008572035301115943
2023-06-14,15168.87,0.00901932246322823
2023-06-15,15123.84,-0.00296857972940634
2023-06-16,15305.19,0.011991002285133945
2023-06-19,14987.25,-0.020773345512208663
2023-06-20,15016.65,0.0019616674173046356
2023-06-21,15129.44,0.0075109961276316195
2023-06-22,15147.46,0.0011910553199587781
2023-06-23,15181.01,0.002214892793907408
2023-06-26,15259.57,0.005174886255921107
2023-06-27,15370.58,0.007274779040300716
2023-06-28,15454.09,0.005433106623172312
2023-06-29,15617.82,0.010594606346928215
2023-06-30,15564.88,-0.003389717643051404
2023-07-03,15786.83,0.01425966663411482
2023-07-04,15661.22,-0.007956632205452285
2023-07-05,15792.09,0.008356309406291507
2023-07-06,15850.73,0.00371325138091283
2023-07-07,16152.01,0.019007326476446318
2023-07-10,16199.27,0.002925951630787793
2023-07-11,16298.43,0.006121263489033746
2023-07-12,16086.96,-0.012974869358582497
2023-07-13,16207.62,0.007500484864760182
2023-07-14,16252.81,0.002788194688670975
2023-07-17,16358.91,0.006528101909762052
2023-07-18,16239.48,-0.0073006086591344
2023-07-19,16180.98,-0.003602332094377436
2023-07-20,16212.76,0.001964034316833674
2023-07-21,16211.03,-0.0001067060759549765
2023-07-24,16255.01,0.0027129676522712476
2023-07-25,16284.8,0.001832665744284423
2023-07-26,16226.47,-0.0035818677539791732
2023-07-27,16202.45,-0.001480297316668322
2023-07-28,16111.33,-0.005623840838885563
2023-07-31,16487.1,0.02332333829671418
2023-08-01,16540.9,0.0032631572562793476
2023-08-02,16788.5,0.014968955740014112
2023-08-03,16654.0,-0.008011436399916638
2023-08-04,16649.87,-0.0002479884712381919
2023-08-07,16597.05,-0.003172397141839478
2023-08-08,16658.89,0.003725963348908401
2023-08-09,16694.71,0.002150203284852603
2023-08-10,16547.88,-0.008795001530424784
2023-08-11,16620.41,0.004383038794093297
2023-08-14,16664.8,0.002670812573215775
2023-08-15,16713.0,0.0028923239402813827
2023-08-16,16879.5,0.009962304792676457
2023-08-17,17019.12,0.008271572025237761
2023-08-18,17255.36,0.01388085870479805
2023-08-21,17311.56,0.003256958997088555
2023-08-22,17449.92,0.007992347310120884
2023-08-23,17431.04,-0.0010819533843133833
2023-08-24,17466.78,0.0020503653253045595
2023-08-25,17558.45,0.005248248389228216
2023-08-28,17495.85,-0.003565234972335407
2023-08-29,17513.03,0.0009819471474663555
2023-08-30,17338.47,-0.009967435675037217
2023-08-31,17522.91,0.010637616813940154
2023-09-01,17713.52,0.01087775945890268
2023-09-04,17546.73,-0.009415971529091904
2023-09-05,17722.32,0.010006992755915212
2023-09-06,17871.87,0.008438511436425822
2023-09-07,17927.29,0.003100962574146049
2023-09-08,17983.24,0.00312094019787712
2023-09-11,18076.37,0.005178710844096823
2023-09-12,17891.41,-0.010232142847264036
2023-09-13,18240.89,0.019533396194039376
2023-09-14,17928.21,-0.017141707449581656
2023-09-15,17723.25,-0.011432262339631127
2023-09-18,17886.49,0.009210500331485516
2023-09-19,18030.0,0.008023374066124633
2023-09-20,18292.09,0.01453632834165286
2023-09-21,18316.46,0.0013322698499733665
2023-09-22,18187.19,-0.007057586455024634
2023-09-25,18205.58,0.0010111512553616642
2023-09-26,18341.81,0.007482870636365213
2023-09-27,18246.42,-0.005200686300861457
2023-09-28,18096.36,-0.00822407902481681
2023-09-29,18109.68,0.0007360596274610387
2023-10-02,18011.46,-0.005423618749751613
2023-10-03,17994.38,-0.0009482851473450182
2023-10-04,17912.11,-0.004571983030257298
2023-10-05,18006.34,0.0052606867644291455
2023-10-06,17948.68,-0.0032022054454152737
2023-10-09,17881.22,-0.0037584936608151542
2023-10-10,17993.35,0.0062708249213419
2023-10-11,17838.99,-0.008578724917816638
2023-10-12,17715.56,-0.0069191136942170495
2023-10-13,17773.24,0.0032558948178889047
2023-10-16,17654.74,-0.006667326835174681
2023-10-17,17852.33,0.011191895207745883
2023-10-18,17707.44,-0.00811602743171358
2023-10-19,17698.56,-0.0005014841219282973
2023-10-20,17581.58,-0.00660957727634337
2023-10-23,17801.94,0.01253357206803929
2023-10-24,17657.02,-0.00814068579042504
2023-10-25,17945.04,0.016311925794952886
2023-10-26,17965.84,0.001159094657910975
2023-10-27,17947.25,-0.0010347414871778593
2023-10-30,17651.62,-0.016472161473206293
2023-10-31,17902.62,0.014219658025722337
2023-11-01,17985.8,0.004646247309053164
2023-11-02,17815.63,-0.009461352845022142
2023-11-03,17748.2,-0.0037848787834053876
2023-11-06,17517.72,-0.012986105633247313
2023-11-07,17414.77,-0.005876906355393285
2023-11-08,17406.75,-0.0004605286202459258
2023-11-09,17650.05,0.013977336378129035
2023-11-10,18022.49,0.021101356653380643
2023-11-13,18109.97,0.004853935277533861
2023-11-14,17889.06,-0.012198253227365896
2023-11-15,18242.27,0.019744469524949793
2023-11-16,17987.98,-0.013939602911260507
2023-11-17,18123.58,0.00753836728748869
2023-11-20,18141.98,0.001015251953532248
2023-11-21,18334.81,0.010628939068392906
2023-11-22,18230.41,-0.005694086821734223
2023-11-23,18394.31,0.008990472512686365
2023-11-24,18623.08,0.012436998180415548
2023-11-27,18694.63,0.0038420068001641106
2023-11-28,18705.54,0.000583590046981497
2023-11-29,18871.49,0.008871703249411667
2023-11-30,19089.15,0.01153380045772745
2023-12-01,19025.54,-0.0033322594248565984
2023-12-04,18935.92,-0.004710510187884376
2023-12-05,18845.16,-0.004793007152543827
2023-12-06,18510.3,-0.01776901867641345
2023-12-07,18661.21,0.008152758194086562
2023-12-08,18669.1,0.0004228021655616754
2023-12-11,18634.58,-0.0018490446781043168
2023-12-12,18575.85,-0.003151667491298582
2023-12-13,18651.43,0.004068723638487759
2023-12-14,18559.3,-0.004939567636368936
2023-12-15,18705.12,0.007856977364447904
2023-12-18,18656.25,-0.0026126536477713014
2023-12-19,18490.54,-0.00888227805695141
2023-12-20,18591.22,0.005444946442883847
2023-12-21,18468.16,-0.006619253604658648
2023-12-22,18466.26,-0.00010287976712364255
2023-12-25,18617.09,0.008167869400734107
2023-12-26,18633.36,0.0008739282025278516
2023-12-27,18658.77,0.001363683200453325
2023-12-28,18600.74,-0.003110065668851636
2023-12-29,18635.26,0.001855840143994092
2024-01-01,18549.12,-0.00462242007892566
2024-01-02,18638.25,0.004805079701894366
2024-01-03,18595.92,-0.002271135970383531
2024-01-04,18576.09,-0.0010663629441295397
2024-01-05,18432.33,-0.007738980592794209
2024-01-08,18519.39,0.004723222728759691
2024-01-09,18445.92,-0.003967193303883176
2024-01-10,18290.2,-0.008441975244389943
2024-01-11,18221.38,-0.0037626707198390452
2024-01-12,18352.06,0.007171794891495553
2024-01-15,18448.21,0.005239193856166446
2024-01-16,18121.95,-0.01768518463308899
2024-01-17,18027.78,-0.00519646064579149
2024-01-18,18250.11,0.012332633302603035
2024-01-19,18447.52,0.010816921103489197
2024-01-22,18267.84,-0.00974006262088345
2024-01-23,18411.51,0.007864640811392931
2024-01-24,18204.6,-0.01123807878875771
2024-01-25,18088.89,-0.006356085824461899
2024-01-26,17939.5,-0.008258660426372133
2024-01-29,18056.85,0.006541430920594227
2024-01-30,18070.38,0.0007493001270986177
2024-01-31,18154.2,0.004638530014310804
2024-02-01,17873.64,-0.015454275043791599
2024-02-02,18012.03,0.0077426869960455225
2024-02-05,18263.65,0.013969552571253985
2024-02-06,18308.39,0.0024496746269226932
2024-02-07,18617.53,0.016885154838847116
2024-02-08,18759.69,0.007635814203065694
2024-02-09,19048.41,0.015390446217394826
2024-02-12,19021.64,-0.0014053666421501854
2024-02-13,19080.74,0.0031069876204155022
2024-02-14,18984.07,-0.005066365350610225
2024-02-15,18768.67,-0.011346355128273422
2024-02-16,18653.02,-0.006161864426195263
2024-02-19,18705.47,0.002811877111588368
2024-02-20,18522.31,-0.009791788177468952
2024-02-21,18548.37,0.001406951940659651
2024-02-22,18229.55,-0.017188572365118837
2024-02-23,18188.91,-0.0022293474057231144
2024-02-26,18236.42,0.0026120311772392935
2024-02-27,18140.11,-0.00528119005813632
2024-02-28,18102.25,-0.002087087674771615
2024-02-29,18107.93,0.0003137731497466767
2024-03-01,18058.93,-0.0027059967649532
2024-03-04,18109.85,0.0028196576430608022
2024-03-05,17869.4,-0.013277304892089004
2024-03-06,17705.06,-0.0091967273663357
2024-03-07,17565.31,-0.007893223745076283
2024-03-08,17543.19,-0.001259300291312937
2024-03-11,17813.28,0.01539571765454295
2024-03-12,17906.49,0.005232612971895367
2024-03-13,17665.04,-0.01348393794652114
2024-03-14,17703.7,0.002188503394274788
2024-03-15,17632.35,-0.004030230968667725
2024-03-18,17575.17,-0.0032429029596168224
2024-03-19,17479.0,-0.005471924311400533
2024-03-20,17447.25,-0.0018164654728531904
2024-03-21,17201.88,-0.014063534367880215
2024-03-22,17192.88,-0.0005231986271267974
2024-03-25,17245.57,0.0030646407117365104
2024-03-26,17140.81,-0.006074603506871501
2024-03-27,17074.76,-0.0038533768240825994
2024-03-28,16916.57,-0.009264551888284123
2024-03-29,16868.45,-0.0028445482742659456
2024-04-01,16888.83,0.0012081726536818937
2024-04-02,16870.69,-0.0010740826925254021
2024-04-03,16969.37,0.005849197632106451
2024-04-04,17110.64,0.008324999690619173
2024-04-05,17036.23,-0.0043487560956223525
2024-04-08,17011.92,-0.0014269588987705362
2024-04-09,16866.83,-0.008528725740539422
2024-04-10,16808.29,-0.003470717378428634
2024-04-11,16823.41,0.0008995561118947393
2024-04-12,16935.63,0.006670466926740781
2024-04-15,16930.0,-0.0003324352267970454
2024-04-16,16980.84,0.003002953337271075
2024-04-17,16803.86,-0.01042233481971444
2024-04-18,16845.45,0.0024750265712758512
2024-04-19,16733.93,-0.006620185272581014
2024-04-22,16958.47,0.013418246640209519
2024-04-23,17220.58,0.015455993376761068
2024-04-24,17447.79,0.013194096830652535
2024-04-25,17324.95,-0.007040433200995677
2024-04-26,17426.62,0.005868415204661304
2024-04-29,17082.77,-0.01973130762018105
2024-04-30,17241.35,0.009283037821149476
2024-05-01,17244.51,0.0001832803115764392
2024-05-02,16997.14,-0.014344855261181566
2024-05-03,17089.16,0.005413851977450257
2024-05-06,17048.91,-0.0023552942333034954
2024-05-07,17008.18,-0.002389009033422096
2024-05-08,17089.87,0.004802983035221864
2024-05-09,17238.29,0.008684676946050685
2024-05-10,17284.24,0.0026655776181976343
2024-05-13,16969.97,-0.01818245985938638
2024-05-14,17014.9,0.002647618116001338
2024-05-15,16878.83,-0.007997108416740617
2024-05-16,16953.11,0.00440077896394464
2024-05-17,17005.88,0.0031127032149262934
2024-05-20,16968.51,-0.00219747522621605
2024-05-21,16955.82,-0.0007478558812764602
2024-05-22,16708.03,-0.01461386119928143
2024-05-23,16929.07,0.013229566860964548
2024-05-24,16972.13,0.002543553780568031
2024-05-27,17005.04,0.0019390612728042989
2024-05-28,17044.52,0.0023216646358961146
2024-05-29,16791.53,-0.014842893786390143
2024-05-30,16923.37,0.007851577551301281
2024-05-31,16863.56,-0.003534166067396649
2024-06-03,16875.43,0.0007038845890190437
2024-06-04,16788.29,-0.005163720272609362
2024-06-05,16616.34,-0.010242258145409688
2024-06-06,16538.08,-0.004709821777840295
2024-06-07,16507.71,-0.0018363679459769688
2024-06-10,16501.34,-0.00038588029472286234
2024-06-11,16428.76,-0.00439843067290302
2024-06-12,16409.74,-0.0011577258417553304
2024-06-13,16364.28,-0.002770305928064709
2024-06-14,16176.78,-0.011457882656615515
2024-06-17,16167.64,-0.0005650073747680562
